Point ID,DESRegionMean,DESRegionPrime2Mean,Points_0,Points_1,Points_2,Points_Magnitude,UMean_0,UMean_1,UMean_2,UMean_Magnitude,UPrime2Mean_0,UPrime2Mean_1,UPrime2Mean_2,UPrime2Mean_3,UPrime2Mean_4,UPrime2Mean_5,UPrime2Mean_Magnitude,kMean,nutMean,pMean,pPrime2Mean,vtkValidPointMask,wallShearStressMean_0,wallShearStressMean_1,wallShearStressMean_2,wallShearStressMean_Magnitude,yPlusMean
5020,1,0,0.0138582,-0.00574025,0.055,0.0570088,0.41035,0.0231307,-1.04657,1.12438,2.16036,2.21416,2.96497,-0.0700436,0.537467,-0.88097,4.40801,0.0485098,1.13951e-05,-11.1977,19.8378,1,0,0,0,0,0
5021,1,0,0.0147821,-0.00612294,0.055,0.05728,0.389849,0.0131531,-0.777943,0.870259,2.10321,2.08112,2.97059,-0.115352,0.58635,-0.953115,4.34103,0.0488691,1.15736e-05,-11.2161,22.6433,1,0,0,0,0,0
5022,1,0,0.015706,-0.00650562,0.055,0.0575674,0.337053,-0.0274718,-0.499488,0.603198,2.14777,2.01177,3.14363,-0.102531,0.560198,-1.07368,4.47434,0.0507463,1.18925e-05,-11.2035,25.9518,1,0,0,0,0,0
5023,1,0,0.0166298,-0.0068883,0.055,0.0578705,0.26047,-0.0744904,-0.197956,0.335529,2.35128,2.03296,3.53159,-0.0398779,0.572313,-1.28815,4.91142,0.0533894,1.23117e-05,-11.1878,29.2552,1,0,0,0,0,0
5024,1,0,0.0175537,-0.00727099,0.055,0.0581893,0.158974,-0.111187,0.127642,0.232224,2.66883,2.17182,4.02498,0.0190794,0.608715,-1.518,5.54212,0.058595,1.30045e-05,-11.1895,33.6837,1,0,0,0,0,0
5025,1,0,0.0184776,-0.00765367,0.055,0.0585235,0.00633827,-0.136865,0.539305,0.556437,2.96746,2.2672,4.52746,0.0229232,0.517545,-1.76473,6.15033,0.0655231,1.38674e-05,-11.2053,40.1071,1,0,0,0,0,0
5026,1,0,0.0194015,-0.00803635,0.055,0.0588727,-0.180337,-0.124008,1.06899,1.09116,3.20236,2.28884,5.0031,-0.0202488,0.467503,-1.99239,6.68681,0.0731019,1.4894e-05,-11.2123,48.4275,1,0,0,0,0,0
5027,1,0,0.0203253,-0.00841904,0.055,0.0592368,-0.394032,-0.0639742,1.7578,1.80255,3.39622,2.4485,5.46914,-0.0258826,0.52581,-2.13557,7.23041,0.0847596,1.63596e-05,-11.1853,58.1327,1,0,0,0,0,0
5028,1,0,0.0212492,-0.00880172,0.055,0.0596154,-0.622254,0.0358869,2.67178,2.74352,3.41558,2.68902,5.59865,-0.0438364,0.592859,-2.15978,7.4337,0.0976136,1.79079e-05,-11.0565,68.3888,1,0,0,0,0,0
5029,1,0,0.0221731,-0.0091844,0.055,0.0600083,-0.851181,0.175375,3.9051,4.00063,3.18664,2.79924,5.01955,-0.0777337,0.702807,-2.01732,6.91056,0.117382,1.98199e-05,-10.7512,76.3634,1,0,0,0,0,0
5030,1,0,0.023097,-0.00956709,0.055,0.0604152,-1.06461,0.315687,5.4208,5.53337,2.82655,2.61,4.01816,-0.063992,0.685136,-1.81088,5.89066,0.126306,2.0848e-05,-10.2275,78.4092,1,0,0,0,0,0
5031,1,0,0.0240209,-0.00994977,0.055,0.0608358,-1.25143,0.416664,7.11987,7.24101,2.35066,2.14083,2.79311,-0.0693978,0.667344,-1.48481,4.53487,0.126444,2.10722e-05,-9.52068,72.0356,1,0,0,0,0,0
5032,1,0,0.0249447,-0.0103325,0.055,0.0612699,-1.37625,0.528512,8.79502,8.91773,1.83166,1.48086,1.77628,-0.0695727,0.44463,-1.09972,3.18041,0.0988089,1.8994e-05,-8.71656,58.4945,1,0,0,0,0,0
5033,1,0,0.0258686,-0.0107151,0.055,0.0617171,-1.43808,0.591526,10.0846,10.2038,1.30119,0.907504,1.05902,-0.105626,0.241365,-0.69494,2.04708,0.0615924,1.61246e-05,-7.89816,42.8691,1,0,0,0,0,0
5034,1,0,0.0267925,-0.0110978,0.055,0.0621772,-1.46026,0.601106,10.9469,11.0602,0.874346,0.51506,0.617592,-0.136585,0.138726,-0.393844,1.26657,0.0372462,1.38541e-05,-7.12874,29.2561,1,0,0,0,0,0
5035,0.998248,0.00174884,0.0277164,-0.0114805,0.055,0.0626498,-1.44851,0.594079,11.5049,11.6109,0.587475,0.266712,0.360071,-0.129552,0.0701809,-0.187728,0.776443,0.0198454,1.03712e-05,-6.44094,18.9916,1,0,0,0,0,0
5036,0.992986,0.00696393,0.0286403,-0.0118632,0.055,0.0631348,-1.40865,0.572235,11.7458,11.8438,0.376977,0.15096,0.242563,-0.10577,0.0375636,-0.0578654,0.489576,0.0064754,5.02832e-06,-5.8372,11.9993,1,0,0,0,0,0
5037,0.986372,0.0134378,0.0295641,-0.0122459,0.055,0.0636318,-1.35407,0.546536,11.7816,11.8718,0.235968,0.0942151,0.171452,-0.0799536,0.0156906,-0.00843424,0.317275,0.00140185,2.28255e-06,-5.32467,7.60373,1,0,0,0,0,0
5038,0.986886,0.0129396,0.030488,-0.0126286,0.055,0.0641405,-1.29808,0.525258,11.7621,11.8452,0.152639,0.0581136,0.115973,-0.0537122,0.0062596,0.00215634,0.207496,0.000283042,1.05101e-06,-4.88985,4.91663,1,0,0,0,0,0
5039,0.989895,0.0100005,0.0314119,-0.0130112,0.055,0.0646607,-1.24618,0.506387,11.737,11.8138,0.102347,0.0373267,0.0776274,-0.0361432,0.0032198,0.00324221,0.138641,3.83879e-05,9.55547e-07,-4.52435,3.31554,1,0,0,0,0,0
5040,0.994949,0.00502206,0.0323358,-0.0133939,0.055,0.065192,-1.19695,0.488068,11.7112,11.7823,0.0703105,0.0245279,0.052231,-0.0246784,0.00179875,0.00300739,0.094311,2.0637e-05,1.08187e-06,-4.20266,2.30343,1,0,0,0,0,0
5041,0.999415,0.00058401,0.0332597,-0.0137766,0.055,0.0657343,-1.15014,0.470242,11.6874,11.7533,0.0495314,0.0165677,0.0358856,-0.0172288,0.000936797,0.00269439,0.0657312,2.04362e-05,1.17682e-06,-3.91581,1.65115,1,0,0,0,0,0
5042,1,0,0.0341835,-0.0141593,0.055,0.0662873,-1.10697,0.453609,11.6664,11.7276,0.0360021,0.0115386,0.0253999,-0.012393,0.000409694,0.00244478,0.0472671,2.03423e-05,1.20294e-06,-3.6628,1.22386,1,0,0,0,0,0
5043,1,0,0.0351074,-0.014542,0.055,0.0668506,-1.06566,0.437883,11.6463,11.7031,0.0265908,0.00816793,0.0183062,-0.00905462,7.00134e-05,0.00225487,0.0345829,2.02786e-05,1.19414e-06,-3.42855,0.925259,1,0,0,0,0,0
5044,1,0,0.0360313,-0.0149247,0.055,0.067424,-1.02827,0.423262,11.6276,11.6807,0.0202801,0.00596977,0.0136368,-0.00681609,-0.000110164,0.00205241,0.0261451,2.02265e-05,1.1609e-06,-3.22197,0.723847,1,0,0,0,0,0
5045,1,0,0.0369552,-0.0153073,0.055,0.0680073,-0.992401,0.409152,11.6104,11.6599,0.0156777,0.00442198,0.0102968,-0.00522387,-0.000222404,0.00185584,0.0200537,2.01885e-05,1.14238e-06,-3.02837,0.574342,1,0,0,0,0,0
5046,1,0,0.0378791,-0.01569,0.055,0.0686003,-0.959819,0.396087,11.5942,11.6407,0.0123862,0.00334251,0.00801414,-0.0040875,-0.000282339,0.00170532,0.0157642,2.01678e-05,1.13375e-06,-2.85474,0.466103,1,0,0,0,0,0
5047,1,0,0.0388029,-0.0160727,0.055,0.0692026,-0.929264,0.383593,11.5787,11.6223,0.00991859,0.00255454,0.00630316,-0.00325335,-0.000298815,0.00151584,0.0125541,2.01682e-05,1.11949e-06,-2.69386,0.384072,1,0,0,0,0,0
5048,1,0,0.0397268,-0.0164554,0.055,0.069814,-0.904513,0.3729,11.5651,11.6064,0.00839176,0.00203352,0.0050561,-0.00275516,-0.00032339,0.00141918,0.01048,2.0207e-05,1.19915e-06,-2.54742,0.319302,1,0,0,0,0,0
5049,1,0,0.0406507,-0.0168381,0.055,0.0704344,-0.891828,0.367178,11.5518,11.592,0.0074208,0.00170968,0.00415613,-0.00245598,-0.000383114,0.00144629,0.00913976,2.02739e-05,1.07386e-06,-2.41952,0.267123,1,0,0,0,0,0
5050,1,0,0.0415746,-0.0172208,0.055,0.0710634,-0.833356,0.343281,11.5377,11.5728,0.00535475,0.00126436,0.00338484,-0.00168353,-0.000310489,0.00116349,0.00678332,2.03363e-05,7.18385e-07,-2.21516,0.22659,1,0,0,0,0,0
