,DESRegionMean,DESRegionPrime2Mean,kMean,nutMean,pMean,pPrime2Mean,vtkValidPointMask,r,z,u_mean_r,u_mean_t,u_mean_z,R_rr,R_rt,R_rz,R_tt,R_tz,R_zz
10,1.0,0.0,2e-05,0.0,-7.030914999999999,0.361973625,1.0,0.010000001547244761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,1.0,0.0,2e-05,0.0,-7.02756,0.362708625,1.0,0.010999996752221769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,1.0,0.0,2e-05,0.0,-7.023051249999999,0.36453575,1.0,0.011999999028266588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,1.0,0.0,2e-05,0.0,-7.01730875,0.36703925,1.0,0.013000001304311408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,1.0,0.0,2e-05,0.0,-7.010607499999999,0.36972075000000004,1.0,0.014000003580356225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,1.0,0.0,2e-05,0.0,-7.00256125,0.37220575000000006,1.0,0.014999998785333236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,1.0,0.0,2e-05,0.0,-6.99187875,0.37379175,1.0,0.01599999399031024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,1.0,0.0,2e-05,0.0,-6.97864375,0.374411625,1.0,0.01699998919528725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,1.0,0.0,2e-05,0.0,-6.963285000000001,0.37303112499999996,1.0,0.017999984400264256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,1.0,0.0,2e-05,0.0,-6.9459575000000005,0.370116375,1.0,0.018999979605241267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,1.0,0.0,2e-05,0.0,-6.926583750000001,0.3676595,1.0,0.019999974810218275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
